Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
"Baugewerbe, Hoch- und Tiefbau",SH,abt-total,79,0,79,70,0,70,9,0,9
"Baugewerbe, Hoch- und Tiefbau",SH,EFZ,69,0,69,60,0,60,9,0,9
"Baugewerbe, Hoch- und Tiefbau",SH,EBA,10,0,10,10,0,10,0,0,0
"Baugewerbe, Hoch- und Tiefbau",SH,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",AR,abt-total,43,0,43,40,0,40,3,0,3
"Baugewerbe, Hoch- und Tiefbau",AR,EFZ,42,0,42,39,0,39,3,0,3
"Baugewerbe, Hoch- und Tiefbau",AR,EBA,1,0,1,1,0,1,0,0,0
"Baugewerbe, Hoch- und Tiefbau",AR,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",AI,abt-total,22,0,22,22,0,22,0,0,0
"Baugewerbe, Hoch- und Tiefbau",AI,EFZ,22,0,22,22,0,22,0,0,0
"Baugewerbe, Hoch- und Tiefbau",AI,EBA,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",AI,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",SG,abt-total,544,0,544,496,0,496,48,0,48
"Baugewerbe, Hoch- und Tiefbau",SG,EFZ,520,0,520,472,0,472,48,0,48
"Baugewerbe, Hoch- und Tiefbau",SG,EBA,24,0,24,24,0,24,0,0,0
"Baugewerbe, Hoch- und Tiefbau",SG,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",GR,abt-total,196,0,196,175,0,175,21,0,21
"Baugewerbe, Hoch- und Tiefbau",GR,EFZ,188,0,188,167,0,167,21,0,21
"Baugewerbe, Hoch- und Tiefbau",GR,EBA,8,0,8,8,0,8,0,0,0
"Baugewerbe, Hoch- und Tiefbau",GR,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",AG,abt-total,451,0,451,414,0,414,37,0,37
"Baugewerbe, Hoch- und Tiefbau",AG,EFZ,433,0,433,396,0,396,37,0,37
"Baugewerbe, Hoch- und Tiefbau",AG,EBA,18,0,18,18,0,18,0,0,0
"Baugewerbe, Hoch- und Tiefbau",AG,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",TG,abt-total,234,0,234,217,0,217,17,0,17
"Baugewerbe, Hoch- und Tiefbau",TG,EFZ,224,0,224,207,0,207,17,0,17
"Baugewerbe, Hoch- und Tiefbau",TG,EBA,10,0,10,10,0,10,0,0,0
"Baugewerbe, Hoch- und Tiefbau",TG,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",TI,abt-total,272,1,271,269,1,268,3,0,3
"Baugewerbe, Hoch- und Tiefbau",TI,EFZ,265,0,265,262,0,262,3,0,3
"Baugewerbe, Hoch- und Tiefbau",TI,EBA,7,1,6,7,1,6,0,0,0
"Baugewerbe, Hoch- und Tiefbau",TI,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",VD,abt-total,387,0,387,375,0,375,12,0,12
"Baugewerbe, Hoch- und Tiefbau",VD,EFZ,372,0,372,360,0,360,12,0,12
"Baugewerbe, Hoch- und Tiefbau",VD,EBA,15,0,15,15,0,15,0,0,0
"Baugewerbe, Hoch- und Tiefbau",VD,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",VS,abt-total,291,0,291,283,0,283,8,0,8
"Baugewerbe, Hoch- und Tiefbau",VS,EFZ,274,0,274,266,0,266,8,0,8
"Baugewerbe, Hoch- und Tiefbau",VS,EBA,17,0,17,17,0,17,0,0,0
"Baugewerbe, Hoch- und Tiefbau",VS,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",NE,abt-total,104,0,104,96,0,96,8,0,8
"Baugewerbe, Hoch- und Tiefbau",NE,EFZ,104,0,104,96,0,96,8,0,8
"Baugewerbe, Hoch- und Tiefbau",NE,EBA,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",NE,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",GE,abt-total,197,15,182,195,15,180,2,0,2
"Baugewerbe, Hoch- und Tiefbau",GE,EFZ,189,15,174,187,15,172,2,0,2
"Baugewerbe, Hoch- und Tiefbau",GE,EBA,8,0,8,8,0,8,0,0,0
"Baugewerbe, Hoch- und Tiefbau",GE,nReglementiert,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",JU,abt-total,55,0,55,53,0,53,2,0,2
"Baugewerbe, Hoch- und Tiefbau",JU,EFZ,55,0,55,53,0,53,2,0,2
"Baugewerbe, Hoch- und Tiefbau",JU,EBA,0,0,0,0,0,0,0,0,0
"Baugewerbe, Hoch- und Tiefbau",JU,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,,abt-total,1810,0,1810,1378,0,1378,432,0,432
Pflanzenbau und Tierzucht,,EFZ,1624,0,1624,1249,0,1249,375,0,375
Pflanzenbau und Tierzucht,,EBA,186,0,186,129,0,129,57,0,57
Pflanzenbau und Tierzucht,,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,ZH,abt-total,140,0,140,78,0,78,62,0,62
Pflanzenbau und Tierzucht,ZH,EFZ,123,0,123,69,0,69,54,0,54
Pflanzenbau und Tierzucht,ZH,EBA,17,0,17,9,0,9,8,0,8
Pflanzenbau und Tierzucht,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,BE,abt-total,334,0,334,259,0,259,75,0,75
Pflanzenbau und Tierzucht,BE,EFZ,285,0,285,222,0,222,63,0,63
Pflanzenbau und Tierzucht,BE,EBA,49,0,49,37,0,37,12,0,12
Pflanzenbau und Tierzucht,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,LU,abt-total,136,0,136,113,0,113,23,0,23
Pflanzenbau und Tierzucht,LU,EFZ,115,0,115,99,0,99,16,0,16
Pflanzenbau und Tierzucht,LU,EBA,21,0,21,14,0,14,7,0,7
Pflanzenbau und Tierzucht,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,UR,abt-total,19,0,19,13,0,13,6,0,6
Pflanzenbau und Tierzucht,UR,EFZ,18,0,18,13,0,13,5,0,5
Pflanzenbau und Tierzucht,UR,EBA,1,0,1,0,0,0,1,0,1
Pflanzenbau und Tierzucht,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,SZ,abt-total,60,0,60,57,0,57,3,0,3
Pflanzenbau und Tierzucht,SZ,EFZ,57,0,57,55,0,55,2,0,2
Pflanzenbau und Tierzucht,SZ,EBA,3,0,3,2,0,2,1,0,1
Pflanzenbau und Tierzucht,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,OW,abt-total,20,0,20,16,0,16,4,0,4
Pflanzenbau und Tierzucht,OW,EFZ,20,0,20,16,0,16,4,0,4
Pflanzenbau und Tierzucht,OW,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,NW,abt-total,17,0,17,14,0,14,3,0,3
Pflanzenbau und Tierzucht,NW,EFZ,17,0,17,14,0,14,3,0,3
Pflanzenbau und Tierzucht,NW,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GL,abt-total,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GL,EFZ,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GL,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,ZG,abt-total,39,0,39,33,0,33,6,0,6
Pflanzenbau und Tierzucht,ZG,EFZ,36,0,36,31,0,31,5,0,5
Pflanzenbau und Tierzucht,ZG,EBA,3,0,3,2,0,2,1,0,1
Pflanzenbau und Tierzucht,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,FR,abt-total,130,0,130,105,0,105,25,0,25
Pflanzenbau und Tierzucht,FR,EFZ,123,0,123,100,0,100,23,0,23
Pflanzenbau und Tierzucht,FR,EBA,7,0,7,5,0,5,2,0,2
Pflanzenbau und Tierzucht,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,SO,abt-total,35,0,35,24,0,24,11,0,11
Pflanzenbau und Tierzucht,SO,EFZ,32,0,32,23,0,23,9,0,9
Pflanzenbau und Tierzucht,SO,EBA,3,0,3,1,0,1,2,0,2
Pflanzenbau und Tierzucht,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,BS,abt-total,10,0,10,6,0,6,4,0,4
Pflanzenbau und Tierzucht,BS,EFZ,10,0,10,6,0,6,4,0,4
Pflanzenbau und Tierzucht,BS,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,BL,abt-total,65,0,65,50,0,50,15,0,15
Pflanzenbau und Tierzucht,BL,EFZ,58,0,58,44,0,44,14,0,14
Pflanzenbau und Tierzucht,BL,EBA,7,0,7,6,0,6,1,0,1
Pflanzenbau und Tierzucht,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,SH,abt-total,22,0,22,19,0,19,3,0,3
Pflanzenbau und Tierzucht,SH,EFZ,20,0,20,17,0,17,3,0,3
Pflanzenbau und Tierzucht,SH,EBA,2,0,2,2,0,2,0,0,0
Pflanzenbau und Tierzucht,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AR,abt-total,8,0,8,7,0,7,1,0,1
Pflanzenbau und Tierzucht,AR,EFZ,7,0,7,6,0,6,1,0,1
Pflanzenbau und Tierzucht,AR,EBA,1,0,1,1,0,1,0,0,0
Pflanzenbau und Tierzucht,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AI,abt-total,1,0,1,0,0,0,1,0,1
Pflanzenbau und Tierzucht,AI,EFZ,1,0,1,0,0,0,1,0,1
Pflanzenbau und Tierzucht,AI,EBA,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,SG,abt-total,107,0,107,82,0,82,25,0,25
Pflanzenbau und Tierzucht,SG,EFZ,98,0,98,75,0,75,23,0,23
Pflanzenbau und Tierzucht,SG,EBA,9,0,9,7,0,7,2,0,2
Pflanzenbau und Tierzucht,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GR,abt-total,87,0,87,68,0,68,19,0,19
Pflanzenbau und Tierzucht,GR,EFZ,78,0,78,60,0,60,18,0,18
Pflanzenbau und Tierzucht,GR,EBA,9,0,9,8,0,8,1,0,1
Pflanzenbau und Tierzucht,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,AG,abt-total,143,0,143,105,0,105,38,0,38
Pflanzenbau und Tierzucht,AG,EFZ,130,0,130,100,0,100,30,0,30
Pflanzenbau und Tierzucht,AG,EBA,13,0,13,5,0,5,8,0,8
Pflanzenbau und Tierzucht,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,TG,abt-total,91,0,91,74,0,74,17,0,17
Pflanzenbau und Tierzucht,TG,EFZ,77,0,77,64,0,64,13,0,13
Pflanzenbau und Tierzucht,TG,EBA,14,0,14,10,0,10,4,0,4
Pflanzenbau und Tierzucht,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,TI,abt-total,37,0,37,28,0,28,9,0,9
Pflanzenbau und Tierzucht,TI,EFZ,30,0,30,25,0,25,5,0,5
Pflanzenbau und Tierzucht,TI,EBA,7,0,7,3,0,3,4,0,4
Pflanzenbau und Tierzucht,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,VD,abt-total,140,0,140,101,0,101,39,0,39
Pflanzenbau und Tierzucht,VD,EFZ,131,0,131,92,0,92,39,0,39
Pflanzenbau und Tierzucht,VD,EBA,9,0,9,9,0,9,0,0,0
Pflanzenbau und Tierzucht,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,VS,abt-total,43,0,43,32,0,32,11,0,11
Pflanzenbau und Tierzucht,VS,EFZ,41,0,41,30,0,30,11,0,11
Pflanzenbau und Tierzucht,VS,EBA,2,0,2,2,0,2,0,0,0
Pflanzenbau und Tierzucht,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,NE,abt-total,61,0,61,46,0,46,15,0,15
Pflanzenbau und Tierzucht,NE,EFZ,56,0,56,43,0,43,13,0,13
Pflanzenbau und Tierzucht,NE,EBA,5,0,5,3,0,3,2,0,2
Pflanzenbau und Tierzucht,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,GE,abt-total,22,0,22,12,0,12,10,0,10
Pflanzenbau und Tierzucht,GE,EFZ,21,0,21,12,0,12,9,0,9
Pflanzenbau und Tierzucht,GE,EBA,1,0,1,0,0,0,1,0,1
Pflanzenbau und Tierzucht,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Pflanzenbau und Tierzucht,JU,abt-total,43,0,43,36,0,36,7,0,7
Pflanzenbau und Tierzucht,JU,EFZ,40,0,40,33,0,33,7,0,7
Pflanzenbau und Tierzucht,JU,EBA,3,0,3,3,0,3,0,0,0
Pflanzenbau und Tierzucht,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,,abt-total,1511,131,1380,1201,88,1113,310,43,267
Gartenbau,,EFZ,1208,107,1101,933,74,859,275,33,242
Gartenbau,,EBA,303,24,279,268,14,254,35,10,25
Gartenbau,,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,ZH,abt-total,190,2,188,163,2,161,27,0,27
Gartenbau,ZH,EFZ,148,1,147,123,1,122,25,0,25
Gartenbau,ZH,EBA,42,1,41,40,1,39,2,0,2
Gartenbau,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BE,abt-total,263,45,218,191,20,171,72,25,47
Gartenbau,BE,EFZ,221,30,191,160,13,147,61,17,44
Gartenbau,BE,EBA,42,15,27,31,7,24,11,8,3
Gartenbau,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,LU,abt-total,70,0,70,51,0,51,19,0,19
Gartenbau,LU,EFZ,60,0,60,43,0,43,17,0,17
Gartenbau,LU,EBA,10,0,10,8,0,8,2,0,2
Gartenbau,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,UR,abt-total,6,0,6,4,0,4,2,0,2
Gartenbau,UR,EFZ,5,0,5,3,0,3,2,0,2
Gartenbau,UR,EBA,1,0,1,1,0,1,0,0,0
Gartenbau,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SZ,abt-total,18,0,18,16,0,16,2,0,2
Gartenbau,SZ,EFZ,17,0,17,15,0,15,2,0,2
Gartenbau,SZ,EBA,1,0,1,1,0,1,0,0,0
Gartenbau,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,OW,abt-total,9,0,9,6,0,6,3,0,3
Gartenbau,OW,EFZ,8,0,8,5,0,5,3,0,3
Gartenbau,OW,EBA,1,0,1,1,0,1,0,0,0
Gartenbau,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,NW,abt-total,6,0,6,5,0,5,1,0,1
Gartenbau,NW,EFZ,6,0,6,5,0,5,1,0,1
Gartenbau,NW,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GL,abt-total,6,0,6,5,0,5,1,0,1
Gartenbau,GL,EFZ,6,0,6,5,0,5,1,0,1
Gartenbau,GL,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,ZG,abt-total,12,0,12,11,0,11,1,0,1
Gartenbau,ZG,EFZ,8,0,8,7,0,7,1,0,1
Gartenbau,ZG,EBA,4,0,4,4,0,4,0,0,0
Gartenbau,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,FR,abt-total,67,0,67,48,0,48,19,0,19
Gartenbau,FR,EFZ,50,0,50,37,0,37,13,0,13
Gartenbau,FR,EBA,17,0,17,11,0,11,6,0,6
Gartenbau,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SO,abt-total,40,0,40,33,0,33,7,0,7
Gartenbau,SO,EFZ,27,0,27,21,0,21,6,0,6
Gartenbau,SO,EBA,13,0,13,12,0,12,1,0,1
Gartenbau,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BS,abt-total,24,8,16,18,4,14,6,4,2
Gartenbau,BS,EFZ,16,5,11,11,2,9,5,3,2
Gartenbau,BS,EBA,8,3,5,7,2,5,1,1,0
Gartenbau,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,BL,abt-total,59,0,59,49,0,49,10,0,10
Gartenbau,BL,EFZ,43,0,43,34,0,34,9,0,9
Gartenbau,BL,EBA,16,0,16,15,0,15,1,0,1
Gartenbau,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SH,abt-total,20,0,20,16,0,16,4,0,4
Gartenbau,SH,EFZ,15,0,15,11,0,11,4,0,4
Gartenbau,SH,EBA,5,0,5,5,0,5,0,0,0
Gartenbau,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AR,abt-total,9,0,9,5,0,5,4,0,4
Gartenbau,AR,EFZ,5,0,5,1,0,1,4,0,4
Gartenbau,AR,EBA,4,0,4,4,0,4,0,0,0
Gartenbau,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AI,abt-total,1,0,1,1,0,1,0,0,0
Gartenbau,AI,EFZ,1,0,1,1,0,1,0,0,0
Gartenbau,AI,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,SG,abt-total,81,0,81,61,0,61,20,0,20
Gartenbau,SG,EFZ,59,0,59,43,0,43,16,0,16
Gartenbau,SG,EBA,22,0,22,18,0,18,4,0,4
Gartenbau,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GR,abt-total,20,0,20,16,0,16,4,0,4
Gartenbau,GR,EFZ,15,0,15,11,0,11,4,0,4
Gartenbau,GR,EBA,5,0,5,5,0,5,0,0,0
Gartenbau,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,AG,abt-total,129,0,129,106,0,106,23,0,23
Gartenbau,AG,EFZ,95,0,95,73,0,73,22,0,22
Gartenbau,AG,EBA,34,0,34,33,0,33,1,0,1
Gartenbau,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,TG,abt-total,64,0,64,47,0,47,17,0,17
Gartenbau,TG,EFZ,48,0,48,34,0,34,14,0,14
Gartenbau,TG,EBA,16,0,16,13,0,13,3,0,3
Gartenbau,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,TI,abt-total,73,0,73,68,0,68,5,0,5
Gartenbau,TI,EFZ,60,0,60,55,0,55,5,0,5
Gartenbau,TI,EBA,13,0,13,13,0,13,0,0,0
Gartenbau,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,VD,abt-total,131,0,131,107,0,107,24,0,24
Gartenbau,VD,EFZ,113,0,113,90,0,90,23,0,23
Gartenbau,VD,EBA,18,0,18,17,0,17,1,0,1
Gartenbau,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,VS,abt-total,41,0,41,36,0,36,5,0,5
Gartenbau,VS,EFZ,32,0,32,27,0,27,5,0,5
Gartenbau,VS,EBA,9,0,9,9,0,9,0,0,0
Gartenbau,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,NE,abt-total,28,0,28,23,0,23,5,0,5
Gartenbau,NE,EFZ,24,0,24,19,0,19,5,0,5
Gartenbau,NE,EBA,4,0,4,4,0,4,0,0,0
Gartenbau,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,GE,abt-total,129,76,53,104,62,42,25,14,11
Gartenbau,GE,EFZ,111,71,40,88,58,30,23,13,10
Gartenbau,GE,EBA,18,5,13,16,4,12,2,1,1
Gartenbau,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Gartenbau,JU,abt-total,15,0,15,11,0,11,4,0,4
Gartenbau,JU,EFZ,15,0,15,11,0,11,4,0,4
Gartenbau,JU,EBA,0,0,0,0,0,0,0,0,0
Gartenbau,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,,abt-total,337,0,337,333,0,333,4,0,4
Forstwirtschaft,,EFZ,332,0,332,328,0,328,4,0,4
Forstwirtschaft,,EBA,5,0,5,5,0,5,0,0,0
Forstwirtschaft,,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZH,abt-total,20,0,20,19,0,19,1,0,1
Forstwirtschaft,ZH,EFZ,20,0,20,19,0,19,1,0,1
Forstwirtschaft,ZH,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BE,abt-total,34,0,34,34,0,34,0,0,0
Forstwirtschaft,BE,EFZ,34,0,34,34,0,34,0,0,0
Forstwirtschaft,BE,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,LU,abt-total,9,0,9,9,0,9,0,0,0
Forstwirtschaft,LU,EFZ,8,0,8,8,0,8,0,0,0
Forstwirtschaft,LU,EBA,1,0,1,1,0,1,0,0,0
Forstwirtschaft,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,UR,abt-total,5,0,5,5,0,5,0,0,0
Forstwirtschaft,UR,EFZ,5,0,5,5,0,5,0,0,0
Forstwirtschaft,UR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SZ,abt-total,3,0,3,3,0,3,0,0,0
Forstwirtschaft,SZ,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,SZ,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,OW,abt-total,4,0,4,4,0,4,0,0,0
Forstwirtschaft,OW,EFZ,4,0,4,4,0,4,0,0,0
Forstwirtschaft,OW,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NW,abt-total,2,0,2,2,0,2,0,0,0
Forstwirtschaft,NW,EFZ,2,0,2,2,0,2,0,0,0
Forstwirtschaft,NW,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GL,abt-total,5,0,5,5,0,5,0,0,0
Forstwirtschaft,GL,EFZ,5,0,5,5,0,5,0,0,0
Forstwirtschaft,GL,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZG,abt-total,6,0,6,6,0,6,0,0,0
Forstwirtschaft,ZG,EFZ,6,0,6,6,0,6,0,0,0
Forstwirtschaft,ZG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,FR,abt-total,20,0,20,19,0,19,1,0,1
Forstwirtschaft,FR,EFZ,18,0,18,17,0,17,1,0,1
Forstwirtschaft,FR,EBA,2,0,2,2,0,2,0,0,0
Forstwirtschaft,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SO,abt-total,8,0,8,8,0,8,0,0,0
Forstwirtschaft,SO,EFZ,8,0,8,8,0,8,0,0,0
Forstwirtschaft,SO,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,abt-total,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,EFZ,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,BL,abt-total,10,0,10,10,0,10,0,0,0
Forstwirtschaft,BL,EFZ,10,0,10,10,0,10,0,0,0
Forstwirtschaft,BL,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SH,abt-total,6,0,6,5,0,5,1,0,1
Forstwirtschaft,SH,EFZ,6,0,6,5,0,5,1,0,1
Forstwirtschaft,SH,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AR,abt-total,3,0,3,3,0,3,0,0,0
Forstwirtschaft,AR,EFZ,3,0,3,3,0,3,0,0,0
Forstwirtschaft,AR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,abt-total,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,EFZ,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SG,abt-total,17,0,17,17,0,17,0,0,0
Forstwirtschaft,SG,EFZ,17,0,17,17,0,17,0,0,0
Forstwirtschaft,SG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GR,abt-total,30,0,30,30,0,30,0,0,0
Forstwirtschaft,GR,EFZ,30,0,30,30,0,30,0,0,0
Forstwirtschaft,GR,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AG,abt-total,25,0,25,25,0,25,0,0,0
Forstwirtschaft,AG,EFZ,25,0,25,25,0,25,0,0,0
Forstwirtschaft,AG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TG,abt-total,10,0,10,10,0,10,0,0,0
Forstwirtschaft,TG,EFZ,10,0,10,10,0,10,0,0,0
Forstwirtschaft,TG,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TI,abt-total,29,0,29,29,0,29,0,0,0
Forstwirtschaft,TI,EFZ,29,0,29,29,0,29,0,0,0
Forstwirtschaft,TI,EBA,0,0,0,0,0,0,0,0,0
Forstwirtschaft,TI,nReglementiert,0,0,0,0,0,0,0,0,0
